Date,Time,CP.RM103,GT_CP.RM103,CP.RM105,GT_CP.RM105,CP.RM106,GT_CP.RM106,CP.RM108,GT_CP.RM108,CP.RM109,GT_CP.RM109
5/5/2016,1:30:00,356.04,2,373.96,2,375.39,2,390.45,2,389.73,2
5/6/2016,1:30:00,359.62,2,378.98,2,374.68,2,389.73,2,395.47,2
5/7/2016,1:30:00,389.02,2,430.6,3,447.81,3,416.26,3,430.6,3
5/8/2016,1:30:00,364.64,2,386.15,2,414.11,3,402.64,3,395.47,2
5/9/2016,1:30:00,348.15,2,366.07,2,384,2,386.15,2,375.39,2
5/10/2016,1:30:00,362.49,2,384.71,2,373.24,2,397.62,2,396.9,2
5/11/2016,1:30:00,377.55,2,399.05,2,399.05,2,411.24,3,414.11,3
5/12/2016,1:30:00,370.38,2,388.3,2,376.83,2,392.6,2,395.47,2
5/13/2016,1:30:00,361.06,2,374.68,2,373.96,2,386.87,2,388.3,2
5/14/2016,1:30:00,358.19,2,380.41,2,406.94,3,394.03,2,396.9,2
5/15/2016,1:30:00,373.96,2,394.03,2,420.56,3,422.71,3,411.96,3
5/16/2016,1:30:00,380.41,2,403.36,3,420.56,3,419.13,3,412.68,3
5/17/2016,1:30:00,363.92,2,380.41,2,369.66,2,390.45,2,397.62,2
5/18/2016,1:30:00,361.06,2,378.98,2,369.66,2,384.71,2,393.32,2
5/19/2016,1:30:00,361.06,2,376.83,2,367.51,2,385.43,2,391.17,2
5/20/2016,1:30:00,353.89,2,370.38,2,362.49,2,380.41,2,389.02,2
5/21/2016,1:30:00,371.81,2,388.3,2,393.32,2,404.07,3,406.22,3
5/22/2016,1:30:00,367.51,2,387.58,2,386.87,2,402.64,3,396.9,2
5/23/2016,1:30:00,360.34,2,385.43,2,386.87,2,401.2,3,391.17,2
5/2/2016,1:35:00,388.3,2,416.26,3,416.26,3,401.2,3,409.09,3
5/3/2016,1:35:00,356.75,2,396.19,2,364.64,2,395.47,2,391.17,2
5/4/2016,1:35:00,358.9,2,373.96,2,361.06,2,384.71,2,388.3,2
5/5/2016,1:35:00,356.04,2,373.96,2,375.39,2,391.17,2,389.02,2
5/6/2016,1:35:00,358.9,2,381.13,2,376.11,2,389.73,2,394.03,2
5/7/2016,1:35:00,389.02,2,430.6,3,446.37,3,416.26,3,429.17,3
5/8/2016,1:35:00,366.79,2,385.43,2,413.39,3,403.36,3,394.03,2
5/9/2016,1:35:00,348.15,2,367.51,2,381.85,2,386.15,2,375.39,2
5/10/2016,1:35:00,362.49,2,385.43,2,373.96,2,396.9,2,397.62,2
5/11/2016,1:35:00,376.11,2,399.77,2,399.05,2,412.68,3,411.96,3
5/12/2016,1:35:00,368.22,2,388.3,2,376.11,2,392.6,2,396.9,2
5/13/2016,1:35:00,360.34,2,376.11,2,372.53,2,383.28,2,389.73,2
5/14/2016,1:35:00,357.47,2,379.7,2,406.22,3,395.47,2,396.9,2
5/15/2016,1:35:00,375.39,2,394.03,2,419.85,3,422.71,3,411.24,3
5/16/2016,1:35:00,378.98,2,402.64,3,417.69,3,417.69,3,414.11,3
5/17/2016,1:35:00,363.21,2,381.13,2,371.09,2,390.45,2,397.62,2
5/18/2016,1:35:00,362.49,2,380.41,2,371.09,2,382.56,2,392.6,2
5/19/2016,1:35:00,359.62,2,376.11,2,366.79,2,386.15,2,391.17,2
5/20/2016,1:35:00,356.75,2,369.66,2,361.77,2,383.28,2,386.87,2
5/21/2016,1:35:00,371.81,2,388.3,2,391.88,2,403.36,3,403.36,3
5/22/2016,1:35:00,364.64,2,386.15,2,386.15,2,402.64,3,398.34,2
5/23/2016,1:35:00,359.62,2,385.43,2,388.3,2,402.64,3,389.73,2
5/2/2016,1:40:00,386.15,2,415.54,3,414.83,3,402.64,3,415.54,3
5/3/2016,1:40:00,358.19,2,394.03,2,363.21,2,394.75,2,394.03,2
5/4/2016,1:40:00,358.19,2,373.24,2,363.21,2,384.71,2,386.87,2
5/5/2016,1:40:00,355.32,2,373.96,2,374.68,2,391.88,2,388.3,2
5/6/2016,1:40:00,357.47,2,379.7,2,375.39,2,389.73,2,394.75,2
5/7/2016,1:40:00,388.3,2,427.73,3,444.94,3,416.26,3,429.88,3
5/8/2016,1:40:00,367.51,2,387.58,2,412.68,3,403.36,3,394.75,2
5/9/2016,1:40:00,348.15,2,368.22,2,380.41,2,386.87,2,372.53,2
5/10/2016,1:40:00,361.06,2,385.43,2,373.24,2,396.19,2,396.19,2
5/11/2016,1:40:00,376.11,2,399.05,2,399.05,2,410.52,3,414.11,3
5/12/2016,1:40:00,369.66,2,386.15,2,376.11,2,394.03,2,397.62,2
5/13/2016,1:40:00,360.34,2,375.39,2,372.53,2,385.43,2,389.73,2
5/14/2016,1:40:00,358.19,2,379.7,2,404.07,3,394.03,2,396.19,2
5/15/2016,1:40:00,371.81,2,393.32,2,419.13,3,423.43,3,411.24,3
5/16/2016,1:40:00,380.41,2,401.92,3,416.98,3,419.13,3,411.96,3
5/17/2016,1:40:00,363.92,2,381.13,2,370.38,2,390.45,2,396.9,2
5/18/2016,1:40:00,361.77,2,379.7,2,370.38,2,384,2,392.6,2
5/19/2016,1:40:00,359.62,2,376.11,2,365.36,2,385.43,2,390.45,2
5/20/2016,1:40:00,355.32,2,369.66,2,362.49,2,380.41,2,386.15,2
5/21/2016,1:40:00,371.09,2,386.87,2,390.45,2,404.79,3,401.92,3
5/22/2016,1:40:00,364.64,2,388.3,2,386.15,2,403.36,3,397.62,2
5/23/2016,1:40:00,360.34,2,385.43,2,385.43,2,401.92,3,389.02,2
5/2/2016,1:45:00,386.87,2,415.54,3,414.83,3,401.2,3,411.96,3
5/3/2016,1:45:00,358.9,2,394.75,2,364.64,2,393.32,2,392.6,2
5/4/2016,1:45:00,358.19,2,374.68,2,363.92,2,386.15,2,387.58,2
5/5/2016,1:45:00,355.32,2,375.39,2,372.53,2,390.45,2,388.3,2
5/6/2016,1:45:00,357.47,2,379.7,2,375.39,2,391.88,2,396.19,2
5/7/2016,1:45:00,389.73,2,428.45,3,444.22,3,416.26,3,427.01,3
5/8/2016,1:45:00,366.07,2,387.58,2,413.39,3,403.36,3,391.88,2
5/9/2016,1:45:00,348.15,2,365.36,2,381.13,2,387.58,2,375.39,2
5/10/2016,1:45:00,361.06,2,384,2,374.68,2,395.47,2,397.62,2
5/11/2016,1:45:00,378.26,2,399.77,2,398.34,2,412.68,3,414.11,3
5/12/2016,1:45:00,370.38,2,387.58,2,376.83,2,391.88,2,396.19,2
5/13/2016,1:45:00,361.06,2,376.83,2,373.24,2,384.71,2,388.3,2
5/14/2016,1:45:00,356.75,2,378.98,2,406.22,3,392.6,2,396.19,2
5/15/2016,1:45:00,371.09,2,394.03,2,416.26,3,421.28,3,410.52,3
5/16/2016,1:45:00,378.98,2,401.2,3,417.69,3,419.13,3,411.24,3
5/17/2016,1:45:00,362.49,2,381.13,2,371.09,2,389.73,2,397.62,2
5/18/2016,1:45:00,363.21,2,379.7,2,370.38,2,384.71,2,395.47,2
5/19/2016,1:45:00,360.34,2,375.39,2,363.21,2,385.43,2,389.73,2
5/20/2016,1:45:00,353.89,2,369.66,2,360.34,2,381.13,2,387.58,2
5/21/2016,1:45:00,373.96,2,386.87,2,392.6,2,404.07,3,403.36,3
5/22/2016,1:45:00,364.64,2,387.58,2,386.87,2,403.36,3,399.05,2
5/23/2016,1:45:00,358.9,2,384,2,386.15,2,401.92,3,389.73,2
5/2/2016,1:50:00,385.43,2,414.83,3,414.11,3,401.2,3,411.96,3
5/3/2016,1:50:00,356.75,2,391.17,2,365.36,2,394.03,2,393.32,2
5/4/2016,1:50:00,358.19,2,375.39,2,363.92,2,387.58,2,387.58,2
5/5/2016,1:50:00,354.6,2,373.96,2,375.39,2,391.17,2,389.73,2
5/6/2016,1:50:00,358.9,2,379.7,2,375.39,2,389.73,2,394.75,2
5/7/2016,1:50:00,388.3,2,430.6,3,442.07,3,416.98,3,427.01,3
5/8/2016,1:50:00,366.07,2,386.15,2,411.24,3,402.64,3,394.75,2
5/9/2016,1:50:00,347.43,2,367.51,2,379.7,2,388.3,2,374.68,2
5/10/2016,1:50:00,361.77,2,385.43,2,373.24,2,397.62,2,396.9,2
5/11/2016,1:50:00,376.83,2,399.77,2,399.77,2,411.24,3,414.83,3
5/12/2016,1:50:00,368.94,2,386.15,2,378.26,2,393.32,2,396.19,2
5/13/2016,1:50:00,358.9,2,376.11,2,371.81,2,384,2,388.3,2
5/14/2016,1:50:00,357.47,2,378.98,2,403.36,3,395.47,2,394.03,2
5/15/2016,1:50:00,371.81,2,394.03,2,415.54,3,421.28,3,410.52,3
5/16/2016,1:50:00,379.7,2,401.2,3,415.54,3,419.13,3,409.09,3
5/17/2016,1:50:00,364.64,2,381.13,2,370.38,2,389.02,2,396.9,2
5/18/2016,1:50:00,361.77,2,378.26,2,371.81,2,383.28,2,392.6,2
5/19/2016,1:50:00,358.19,2,375.39,2,371.09,2,384,2,389.02,2
5/20/2016,1:50:00,353.89,2,371.09,2,363.21,2,379.7,2,387.58,2
5/21/2016,1:50:00,371.09,2,384.71,2,391.88,2,404.79,3,404.07,3
5/22/2016,1:50:00,365.36,2,386.87,2,385.43,2,402.64,3,396.19,2
5/23/2016,1:50:00,361.06,2,385.43,2,386.15,2,403.36,3,391.17,2
5/2/2016,1:55:00,386.15,2,414.11,3,414.83,3,402.64,3,412.68,3
5/3/2016,1:55:00,358.19,2,389.73,2,363.92,2,394.03,2,393.32,2
5/4/2016,1:55:00,357.47,2,374.68,2,364.64,2,384,2,385.43,2
5/5/2016,1:55:00,354.6,2,373.24,2,372.53,2,391.17,2,388.3,2
5/6/2016,1:55:00,357.47,2,380.41,2,373.96,2,389.73,2,392.6,2
5/7/2016,1:55:00,389.73,2,428.45,3,441.35,3,416.26,3,428.45,3
5/8/2016,1:55:00,367.51,2,386.15,2,409.09,3,401.92,3,393.32,2
5/9/2016,1:55:00,348.15,2,366.07,2,378.98,2,385.43,2,376.11,2
5/10/2016,1:55:00,362.49,2,384.71,2,373.96,2,396.19,2,397.62,2
5/11/2016,1:55:00,376.83,2,400.49,3,397.62,2,410.52,3,410.52,3
5/12/2016,1:55:00,368.94,2,385.43,2,376.83,2,393.32,2,397.62,2
5/13/2016,1:55:00,359.62,2,376.11,2,373.24,2,386.15,2,387.58,2
5/14/2016,1:55:00,356.04,2,378.98,2,405.51,3,394.75,2,394.75,2
5/15/2016,1:55:00,371.81,2,394.03,2,416.26,3,420.56,3,407.66,3
5/16/2016,1:55:00,378.26,2,400.49,3,415.54,3,418.41,3,409.09,3
5/17/2016,1:55:00,362.49,2,381.13,2,371.09,2,389.02,2,396.9,2
5/18/2016,1:55:00,362.49,2,379.7,2,371.09,2,384.71,2,394.03,2
5/19/2016,1:55:00,360.34,2,375.39,2,375.39,2,385.43,2,390.45,2
5/20/2016,1:55:00,354.6,2,370.38,2,360.34,2,379.7,2,387.58,2
5/21/2016,1:55:00,372.53,2,386.15,2,391.17,2,404.79,3,404.07,3
5/22/2016,1:55:00,363.92,2,387.58,2,384.71,2,401.92,3,396.19,2
5/23/2016,1:55:00,360.34,2,383.28,2,386.87,2,400.49,3,389.73,2
5/2/2016,2:00:00,385.43,2,414.11,3,412.68,3,402.64,3,411.96,3
5/3/2016,2:00:00,356.04,2,386.87,2,365.36,2,392.6,2,396.19,2
5/4/2016,2:00:00,357.47,2,374.68,2,364.64,2,386.87,2,388.3,2
5/5/2016,2:00:00,354.6,2,373.96,2,372.53,2,391.17,2,389.02,2
5/6/2016,2:00:00,358.9,2,379.7,2,375.39,2,391.88,2,395.47,2
5/7/2016,2:00:00,389.02,2,427.01,3,438.49,3,415.54,3,427.73,3
5/8/2016,2:00:00,365.36,2,385.43,2,410.52,3,403.36,3,394.03,2
5/9/2016,2:00:00,347.43,2,366.07,2,378.98,2,386.87,2,375.39,2
5/10/2016,2:00:00,361.77,2,384.71,2,372.53,2,396.9,2,397.62,2
5/11/2016,2:00:00,377.55,2,399.77,2,398.34,2,410.52,3,414.11,3
5/12/2016,2:00:00,369.66,2,385.43,2,375.39,2,393.32,2,396.19,2
5/13/2016,2:00:00,358.9,2,376.11,2,373.24,2,384,2,389.02,2
5/14/2016,2:00:00,355.32,2,378.26,2,404.07,3,394.03,2,394.03,2
5/15/2016,2:00:00,372.53,2,394.03,2,414.83,3,418.41,3,408.37,3
5/16/2016,2:00:00,378.98,2,400.49,3,415.54,3,417.69,3,409.81,3
5/17/2016,2:00:00,361.77,2,380.41,2,371.81,2,389.73,2,397.62,2
5/18/2016,2:00:00,360.34,2,379.7,2,371.09,2,383.28,2,394.75,2
5/19/2016,2:00:00,358.19,2,375.39,2,371.81,2,383.28,2,391.17,2
5/20/2016,2:00:00,353.17,2,371.09,2,360.34,2,381.85,2,389.02,2
5/21/2016,2:00:00,371.81,2,386.15,2,389.73,2,403.36,3,401.92,3
5/22/2016,2:00:00,364.64,2,386.87,2,383.28,2,403.36,3,394.03,2
5/23/2016,2:00:00,359.62,2,384,2,384,2,401.92,3,387.58,2
5/2/2016,2:05:00,385.43,2,414.11,3,412.68,3,402.64,3,411.24,3
5/3/2016,2:05:00,357.47,2,384,2,365.36,2,392.6,2,393.32,2
5/4/2016,2:05:00,357.47,2,374.68,2,363.92,2,384.71,2,386.15,2
5/5/2016,2:05:00,353.89,2,373.24,2,373.96,2,389.02,2,389.02,2
5/6/2016,2:05:00,357.47,2,379.7,2,373.24,2,390.45,2,396.9,2
5/7/2016,2:05:00,389.02,2,427.73,3,438.49,3,414.83,3,426.3,3
5/8/2016,2:05:00,367.51,2,385.43,2,408.37,3,402.64,3,393.32,2
5/9/2016,2:05:00,349.58,2,364.64,2,377.55,2,386.87,2,374.68,2
5/10/2016,2:05:00,361.06,2,384,2,374.68,2,398.34,2,396.9,2
5/11/2016,2:05:00,376.83,2,400.49,3,397.62,2,411.24,3,411.96,3
5/12/2016,2:05:00,369.66,2,386.15,2,376.83,2,394.75,2,396.9,2
5/13/2016,2:05:00,359.62,2,376.83,2,371.09,2,384,2,387.58,2
5/14/2016,2:05:00,356.04,2,378.98,2,404.79,3,394.75,2,393.32,2
5/15/2016,2:05:00,371.81,2,394.03,2,412.68,3,417.69,3,407.66,3
5/16/2016,2:05:00,378.98,2,401.2,3,413.39,3,416.98,3,409.81,3
5/17/2016,2:05:00,361.77,2,380.41,2,371.09,2,389.73,2,395.47,2
5/18/2016,2:05:00,361.77,2,378.98,2,370.38,2,384.71,2,395.47,2
5/19/2016,2:05:00,358.9,2,376.11,2,371.09,2,386.15,2,390.45,2
5/20/2016,2:05:00,353.89,2,370.38,2,361.77,2,382.56,2,388.3,2
5/21/2016,2:05:00,371.09,2,386.87,2,389.73,2,404.79,3,402.64,3
5/22/2016,2:05:00,363.92,2,385.43,2,385.43,2,401.92,3,396.19,2
5/23/2016,2:05:00,360.34,2,384.71,2,385.43,2,401.92,3,389.73,2
5/2/2016,2:10:00,386.87,2,416.26,3,410.52,3,401.92,3,411.24,3
5/3/2016,2:10:00,356.75,2,381.85,2,365.36,2,393.32,2,393.32,2
5/4/2016,2:10:00,358.9,2,374.68,2,364.64,2,385.43,2,386.15,2
5/5/2016,2:10:00,355.32,2,374.68,2,372.53,2,391.17,2,389.73,2
5/6/2016,2:10:00,357.47,2,381.13,2,374.68,2,391.17,2,393.32,2
5/7/2016,2:10:00,388.3,2,426.3,3,437.05,3,415.54,3,427.01,3
5/8/2016,2:10:00,365.36,2,385.43,2,407.66,3,404.07,3,391.88,2
5/9/2016,2:10:00,348.87,2,365.36,2,378.26,2,386.15,2,375.39,2
5/10/2016,2:10:00,362.49,2,385.43,2,374.68,2,396.9,2,397.62,2
5/11/2016,2:10:00,NA,#VALUE!,NA,#VALUE!,397.62,2,411.24,3,414.11,3
5/12/2016,2:10:00,369.66,2,386.87,2,377.55,2,394.75,2,398.34,2
5/13/2016,2:10:00,358.19,2,375.39,2,371.81,2,384,2,389.02,2
5/14/2016,2:10:00,357.47,2,378.26,2,405.51,3,394.75,2,392.6,2
5/15/2016,2:10:00,369.66,2,394.03,2,412.68,3,416.98,3,408.37,3
5/16/2016,2:10:00,376.83,2,400.49,3,412.68,3,416.98,3,406.22,3
5/17/2016,2:10:00,362.49,2,379.7,2,370.38,2,389.02,2,396.19,2
5/18/2016,2:10:00,360.34,2,378.98,2,372.53,2,384,2,393.32,2
5/19/2016,2:10:00,359.62,2,373.96,2,370.38,2,382.56,2,388.3,2
5/20/2016,2:10:00,353.89,2,371.09,2,360.34,2,381.85,2,386.87,2
5/21/2016,2:10:00,371.09,2,386.15,2,389.02,2,405.51,3,404.07,3
5/22/2016,2:10:00,363.21,2,385.43,2,383.28,2,402.64,3,396.9,2
5/23/2016,2:10:00,360.34,2,383.28,2,385.43,2,401.2,3,389.02,2
5/2/2016,2:15:00,386.87,2,414.11,3,411.24,3,402.64,3,410.52,3
5/3/2016,2:15:00,357.47,2,380.41,2,364.64,2,391.17,2,392.6,2
5/4/2016,2:15:00,358.19,2,373.96,2,364.64,2,386.87,2,388.3,2
5/5/2016,2:15:00,356.04,2,373.24,2,372.53,2,389.02,2,389.02,2
5/6/2016,2:15:00,358.19,2,380.41,2,374.68,2,391.88,2,393.32,2
5/7/2016,2:15:00,387.58,2,427.01,3,434.18,3,416.26,3,425.58,3
5/8/2016,2:15:00,366.79,2,385.43,2,406.22,3,402.64,3,393.32,2
5/9/2016,2:15:00,348.87,2,366.07,2,376.11,2,386.87,2,375.39,2
5/10/2016,2:15:00,363.21,2,384.71,2,374.68,2,396.9,2,399.05,2
5/11/2016,2:15:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,2:15:00,369.66,2,386.15,2,378.98,2,395.47,2,396.9,2
5/13/2016,2:15:00,359.62,2,374.68,2,372.53,2,384.71,2,389.02,2
5/14/2016,2:15:00,356.04,2,378.26,2,404.07,3,393.32,2,393.32,2
5/15/2016,2:15:00,368.94,2,393.32,2,411.24,3,416.26,3,404.79,3
5/16/2016,2:15:00,376.11,2,399.05,2,413.39,3,416.98,3,409.81,3
5/17/2016,2:15:00,361.77,2,382.56,2,373.24,2,390.45,2,394.75,2
5/18/2016,2:15:00,361.77,2,379.7,2,372.53,2,384,2,394.03,2
5/19/2016,2:15:00,358.9,2,375.39,2,367.51,2,384.71,2,391.17,2
5/20/2016,2:15:00,355.32,2,368.94,2,361.77,2,381.13,2,386.87,2
5/21/2016,2:15:00,371.09,2,385.43,2,387.58,2,405.51,3,404.07,3
5/22/2016,2:15:00,363.21,2,386.15,2,384,2,402.64,3,396.9,2
5/23/2016,2:15:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/2/2016,2:20:00,388.3,2,414.11,3,410.52,3,403.36,3,412.68,3
5/3/2016,2:20:00,357.47,2,380.41,2,366.07,2,392.6,2,393.32,2
5/4/2016,2:20:00,356.75,2,374.68,2,365.36,2,384.71,2,387.58,2
5/5/2016,2:20:00,356.04,2,373.96,2,373.96,2,390.45,2,388.3,2
5/6/2016,2:20:00,359.62,2,381.13,2,374.68,2,390.45,2,394.03,2
5/7/2016,2:20:00,389.73,2,426.3,3,434.18,3,416.98,3,428.45,3
5/8/2016,2:20:00,366.07,2,385.43,2,404.79,3,402.64,3,390.45,2
5/9/2016,2:20:00,348.15,2,365.36,2,375.39,2,385.43,2,376.11,2
5/10/2016,2:20:00,363.21,2,384.71,2,374.68,2,397.62,2,398.34,2
5/11/2016,2:20:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,2:20:00,368.94,2,386.87,2,378.26,2,396.9,2,398.34,2
5/13/2016,2:20:00,360.34,2,375.39,2,372.53,2,384.71,2,389.73,2
5/14/2016,2:20:00,356.04,2,378.26,2,400.49,3,392.6,2,392.6,2
5/15/2016,2:20:00,370.38,2,392.6,2,411.24,3,416.98,3,407.66,3
5/16/2016,2:20:00,376.11,2,398.34,2,409.81,3,415.54,3,409.81,3
5/17/2016,2:20:00,363.21,2,380.41,2,372.53,2,389.02,2,397.62,2
5/18/2016,2:20:00,362.49,2,379.7,2,371.81,2,382.56,2,393.32,2
5/19/2016,2:20:00,360.34,2,376.11,2,366.07,2,385.43,2,391.88,2
5/20/2016,2:20:00,355.32,2,370.38,2,360.34,2,380.41,2,387.58,2
5/21/2016,2:20:00,370.38,2,385.43,2,386.87,2,404.07,3,404.79,3
5/22/2016,2:20:00,361.77,2,386.15,2,383.28,2,401.92,3,398.34,2
5/23/2016,2:20:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/2/2016,2:25:00,385.43,2,414.11,3,411.96,3,402.64,3,413.39,3
5/3/2016,2:25:00,357.47,2,380.41,2,364.64,2,392.6,2,395.47,2
5/4/2016,2:25:00,356.04,2,374.68,2,364.64,2,386.15,2,387.58,2
5/5/2016,2:25:00,355.32,2,374.68,2,372.53,2,390.45,2,389.02,2
5/6/2016,2:25:00,356.75,2,381.85,2,375.39,2,389.73,2,393.32,2
5/7/2016,2:25:00,389.02,2,426.3,3,433.47,3,414.83,3,425.58,3
5/8/2016,2:25:00,365.36,2,384.71,2,405.51,3,401.2,3,392.6,2
5/9/2016,2:25:00,348.15,2,366.07,2,375.39,2,386.87,2,373.96,2
5/10/2016,2:25:00,362.49,2,385.43,2,373.96,2,396.9,2,397.62,2
5/11/2016,2:25:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,2:25:00,368.94,2,386.87,2,378.26,2,394.75,2,397.62,2
5/13/2016,2:25:00,359.62,2,375.39,2,372.53,2,385.43,2,389.02,2
5/14/2016,2:25:00,356.75,2,378.26,2,403.36,3,393.32,2,391.17,2
5/15/2016,2:25:00,368.94,2,391.17,2,409.09,3,416.26,3,406.22,3
5/16/2016,2:25:00,376.11,2,399.05,2,409.09,3,416.26,3,407.66,3
5/17/2016,2:25:00,361.06,2,381.13,2,370.38,2,389.02,2,397.62,2
5/18/2016,2:25:00,361.77,2,379.7,2,371.81,2,384,2,393.32,2
5/19/2016,2:25:00,358.9,2,375.39,2,366.79,2,383.28,2,389.73,2
5/20/2016,2:25:00,353.89,2,369.66,2,361.06,2,381.13,2,387.58,2
5/21/2016,2:25:00,371.81,2,384.71,2,386.15,2,404.07,3,402.64,3
5/22/2016,2:25:00,363.21,2,386.87,2,382.56,2,402.64,3,397.62,2
5/23/2016,2:25:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/2/2016,2:30:00,384,2,414.11,3,410.52,3,404.79,3,414.83,3
5/3/2016,2:30:00,356.04,2,382.56,2,365.36,2,392.6,2,395.47,2
5/4/2016,2:30:00,356.04,2,373.24,2,363.92,2,385.43,2,388.3,2
5/5/2016,2:30:00,353.17,2,373.24,2,371.09,2,389.73,2,386.15,2
5/6/2016,2:30:00,356.75,2,381.13,2,373.96,2,391.17,2,396.9,2
5/7/2016,2:30:00,387.58,2,426.3,3,431.32,3,416.98,3,424.15,3
5/8/2016,2:30:00,364.64,2,384,2,406.22,3,402.64,3,392.6,2
5/9/2016,2:30:00,346.72,2,365.36,2,373.96,2,385.43,2,375.39,2
5/10/2016,2:30:00,360.34,2,385.43,2,374.68,2,396.9,2,397.62,2
5/11/2016,2:30:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,2:30:00,370.38,2,386.15,2,379.7,2,396.9,2,398.34,2
5/13/2016,2:30:00,359.62,2,376.83,2,373.24,2,383.28,2,389.02,2
5/14/2016,2:30:00,355.32,2,377.55,2,401.92,3,393.32,2,393.32,2
5/15/2016,2:30:00,368.94,2,393.32,2,407.66,3,415.54,3,406.22,3
5/16/2016,2:30:00,375.39,2,399.05,2,410.52,3,416.26,3,406.94,3
5/17/2016,2:30:00,362.49,2,380.41,2,372.53,2,388.3,2,397.62,2
5/18/2016,2:30:00,361.77,2,380.41,2,372.53,2,384,2,394.03,2
5/19/2016,2:30:00,359.62,2,373.96,2,370.38,2,384,2,389.02,2
5/20/2016,2:30:00,355.32,2,368.94,2,361.77,2,381.13,2,385.43,2
5/21/2016,2:30:00,371.09,2,386.87,2,385.43,2,405.51,3,404.07,3
5/22/2016,2:30:00,363.92,2,385.43,2,381.85,2,402.64,3,395.47,2
5/23/2016,2:30:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/2/2016,2:35:00,385.43,2,414.11,3,409.09,3,403.36,3,411.24,3
5/3/2016,2:35:00,357.47,2,381.85,2,365.36,2,392.6,2,395.47,2
5/4/2016,2:35:00,356.75,2,373.24,2,363.92,2,384.71,2,385.43,2
5/5/2016,2:35:00,353.17,2,374.68,2,372.53,2,387.58,2,388.3,2
5/6/2016,2:35:00,358.19,2,380.41,2,373.96,2,389.73,2,395.47,2
5/7/2016,2:35:00,388.3,2,426.3,3,429.17,3,418.41,3,426.3,3
5/8/2016,2:35:00,364.64,2,383.28,2,404.79,3,401.92,3,391.88,2
5/9/2016,2:35:00,348.15,2,366.79,2,373.24,2,386.15,2,376.11,2
5/10/2016,2:35:00,361.77,2,386.87,2,374.68,2,396.9,2,397.62,2
5/11/2016,2:35:00,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!,NA,#VALUE!
5/12/2016,2:35:00,370.38,2,386.15,2,378.98,2,395.47,2,396.9,2
5/13/2016,2:35:00,359.62,2,374.68,2,373.96,2,384.71,2,388.3,2
5/14/2016,2:35:00,354.6,2,377.55,2,401.2,3,394.03,2,392.6,2
5/15/2016,2:35:00,369.66,2,391.17,2,408.37,3,414.11,3,403.36,3
5/16/2016,2:35:00,377.55,2,399.05,2,409.09,3,414.11,3,406.94,3
5/17/2016,2:35:00,361.77,2,380.41,2,371.81,2,389.02,2,397.62,2
5/18/2016,2:35:00,361.06,2,380.41,2,371.81,2,383.28,2,395.47,2
5/19/2016,2:35:00,357.47,2,373.96,2,372.53,2,384,2,389.73,2
5/20/2016,2:35:00,354.6,2,369.66,2,361.77,2,381.13,2,387.58,2
5/21/2016,2:35:00,371.09,2,385.43,2,386.15,2,404.79,3,404.79,3
5/22/2016,2:35:00,363.21,2,384,2,381.85,2,401.2,3,395.47,2
5/2/2016,2:40:00,384.71,2,412.68,3,411.24,3,404.79,3,413.39,3
5/3/2016,2:40:00,358.19,2,381.85,2,366.07,2,393.32,2,394.03,2
5/4/2016,2:40:00,356.04,2,373.96,2,366.07,2,386.15,2,386.15,2
5/5/2016,2:40:00,354.6,2,373.24,2,372.53,2,389.02,2,386.87,2
5/6/2016,2:40:00,359.62,2,381.85,2,373.24,2,390.45,2,395.47,2
5/7/2016,2:40:00,386.87,2,423.43,3,429.17,3,417.69,3,425.58,3
5/8/2016,2:40:00,363.92,2,382.56,2,403.36,3,403.36,3,390.45,2
5/9/2016,2:40:00,346.72,2,365.36,2,373.24,2,386.15,2,374.68,2
5/10/2016,2:40:00,361.77,2,386.15,2,373.96,2,396.19,2,397.62,2
